Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
10.633404,phase_intro,,,,,,51
18.415673,phase_controller_practice,,,,,,32
33.006274,phase_difficult_practice,,,,,,35
34.579582,trial_spawn,PRACTICE_T01,near_hit,Miss,,7,7
37.210629,controller_right,,,,,,41
41.874619,trial_spawn,PRACTICE_T02,near_miss,Miss,,13,13
42.612779,controller_left,,,,,,40
43.322836,controller_right,,,,,,41
43.726118,controller_right,,,,,,41
43.948904,controller_right,,,,,,41
44.143908,controller_right,,,,,,41
44.353023,controller_right,,,,,,41
49.169874,trial_spawn,PRACTICE_T03,clear_miss,Miss,,19,19
50.839957,controller_right,,,,,,41
51.703875,controller_left,,,,,,40
56.465185,trial_spawn,PRACTICE_T04,clear_hit,Hit,,1,1
58.455566,controller_right,,,,,,41
59.347487,controller_left,,,,,,40
62.256385,block_end,,,,,,30
65.556229,phase_block,,,,,,25
65.570112,trial_spawn,B1_T01,near_miss,Miss,,16,16
66.809598,controller_left,,,,,,40
70.582087,trial_spawn,B1_T02,near_miss,Miss,,17,17
71.820968,controller_right,,,,,,41
75.593933,trial_spawn,B1_T03,clear_miss,Miss,,23,23
76.679776,controller_right,,,,,,41
80.606082,trial_spawn,B1_T04,near_hit,Miss,,11,11
81.594330,controller_left,,,,,,40
85.617566,trial_spawn,B1_T05,clear_miss,Miss,,23,23
86.982069,controller_right,,,,,,41
90.630053,trial_spawn,B1_T06,near_miss,Miss,,17,17
91.242585,controller_right,,,,,,41
95.641659,trial_spawn,B1_T07,near_hit,Miss,,11,11
96.365645,controller_right,,,,,,41
100.653683,trial_spawn,B1_T08,clear_miss,Miss,,23,23
102.018212,controller_left,,,,,,40
105.665161,trial_spawn,B1_T09,near_miss,Miss,,17,17
106.821715,controller_right,,,,,,41
110.678695,trial_spawn,B1_T10,near_hit,Miss,,9,9
111.513989,controller_right,,,,,,41
117.973361,trial_spawn,B1_T11,clear_hit,Hit,,2,2
119.017392,controller_left,,,,,,40
125.268014,trial_spawn,B1_T12,near_miss,Miss,,14,14
126.186888,controller_right,,,,,,41
132.559658,trial_spawn,B1_T13,near_miss,Miss,,18,18
133.353837,controller_right,,,,,,41
137.561683,trial_spawn,B1_T14,clear_miss,Miss,,23,23
138.370138,controller_right,,,,,,41
142.574179,trial_spawn,B1_T15,near_hit,Miss,,11,11
143.646209,controller_left,,,,,,40
147.585192,trial_spawn,B1_T16,clear_miss,Miss,,23,23
148.281255,controller_right,,,,,,41
152.597006,trial_spawn,B1_T17,near_miss,Miss,,17,17
153.362620,controller_right,,,,,,41
157.608747,trial_spawn,B1_T18,near_hit,Miss,,11,11
158.527616,controller_right,,,,,,41
162.620839,trial_spawn,B1_T19,clear_hit,Hit,,5,5
163.553770,controller_left,,,,,,40
167.633168,trial_spawn,B1_T20,near_miss,Miss,,15,15
168.510010,controller_right,,,,,,41
174.928187,trial_spawn,B1_T21,near_miss,Miss,,14,14
176.390071,controller_right,,,,,,41
182.223126,trial_spawn,B1_T22,clear_hit,Hit,,2,2
183.183847,controller_right,,,,,,41
189.518281,trial_spawn,B1_T23,clear_miss,Miss,,20,20
190.715990,controller_right,,,,,,41
196.813609,trial_spawn,B1_T24,near_miss,Miss,,14,14
197.565245,controller_right,,,,,,41
204.108588,trial_spawn,B1_T25,clear_hit,Hit,,2,2
204.832196,controller_left,,,,,,40
211.403886,trial_spawn,B1_T26,near_miss,Miss,,14,14
212.350612,controller_right,,,,,,41
218.699806,trial_spawn,B1_T27,near_hit,Miss,,12,12
219.409354,controller_right,,,,,,41
223.710494,trial_spawn,B1_T28,near_miss,Miss,,17,17
224.267766,controller_right,,,,,,41
228.722973,trial_spawn,B1_T29,clear_hit,Hit,,5,5
229.627580,controller_left,,,,,,40
233.734757,trial_spawn,B1_T30,near_hit,Miss,,9,9
234.639412,controller_right,,,,,,41
241.029729,trial_spawn,B1_T31,clear_miss,Miss,,20,20
241.837267,controller_right,,,,,,41
248.325225,trial_spawn,B1_T32,near_hit,Miss,,8,8
249.202576,controller_right,,,,,,41
255.620943,trial_spawn,B1_T33,near_hit,Miss,,12,12
256.303283,controller_left,,,,,,40
260.633640,trial_spawn,B1_T34,clear_miss,Miss,,23,23
261.385642,controller_right,,,,,,41
265.644874,trial_spawn,B1_T35,near_miss,Miss,,17,17
266.717071,controller_right,,,,,,41
270.656387,trial_spawn,B1_T36,clear_hit,Hit,,5,5
271.296715,controller_left,,,,,,40
275.667976,trial_spawn,B1_T37,near_hit,Miss,,9,9
276.490054,controller_right,,,,,,41
282.963176,trial_spawn,B1_T38,near_miss,Miss,,14,14
283.826355,controller_left,,,,,,40
284.509434,controller_right,,,,,,41
284.829305,controller_right,,,,,,41
285.024122,controller_right,,,,,,41
285.204954,controller_right,,,,,,41
285.427634,controller_right,,,,,,41
285.636273,controller_right,,,,,,41
285.831517,controller_right,,,,,,41
286.040036,controller_right,,,,,,41
286.234857,controller_right,,,,,,41
286.429782,controller_right,,,,,,41
286.624773,controller_right,,,,,,41
286.833299,controller_right,,,,,,41
287.042030,controller_right,,,,,,41
290.258770,trial_spawn,B1_T39,clear_miss,Miss,,20,20
291.107849,controller_right,,,,,,41
297.553437,trial_spawn,B1_T40,near_miss,Miss,,18,18
298.277621,controller_right,,,,,,41
302.565380,trial_spawn,B1_T41,clear_miss,Miss,,23,23
303.289634,controller_left,,,,,,40
303.846404,controller_right,,,,,,41
307.578084,trial_spawn,B1_T42,clear_hit,Hit,,5,5
308.830687,controller_left,,,,,,40
312.589673,trial_spawn,B1_T43,near_hit,Miss,,9,9
313.244199,controller_right,,,,,,41
319.885287,trial_spawn,B1_T44,clear_hit,Hit,,2,2
320.943229,controller_left,,,,,,40
327.179629,trial_spawn,B1_T45,near_hit,Miss,,8,8
328.669461,controller_right,,,,,,41
332.127759,hand_left_pinch,,,,,,61
334.474364,trial_spawn,B1_T46,clear_miss,Miss,,20,20
335.824991,controller_left,,,,,,40
335.936169,controller_right,,,,,,41
338.219570,controller_right,,,,,,41
341.770556,trial_spawn,B1_T47,near_miss,Miss,,18,18
342.480740,controller_right,,,,,,41
346.782472,trial_spawn,B1_T48,near_miss,Miss,,17,17
347.784972,controller_right,,,,,,41
351.794966,trial_spawn,B1_T49,near_hit,Miss,,11,11
352.547334,controller_right,,,,,,41
356.807418,trial_spawn,B1_T50,near_hit,Miss,,9,9
357.559181,controller_right,,,,,,41
364.102050,trial_spawn,B1_T51,near_hit,Miss,,8,8
364.756480,controller_right,,,,,,41
371.396824,trial_spawn,B1_T52,clear_hit,Hit,,2,2
372.301325,controller_left,,,,,,40
378.691620,trial_spawn,B1_T53,near_miss,Miss,,14,14
379.373949,controller_right,,,,,,41
385.987105,trial_spawn,B1_T54,near_miss,Miss,,18,18
386.739008,controller_right,,,,,,41
390.999210,trial_spawn,B1_T55,near_miss,Miss,,17,17
391.597209,controller_right,,,,,,41
396.010683,trial_spawn,B1_T56,near_hit,Miss,,11,11
396.553930,controller_right,,,,,,41
401.023413,trial_spawn,B1_T57,near_miss,Miss,,15,15
402.011590,controller_right,,,,,,41
