subject_id,session_number,block_number,trial_number,trial_type,correct_response,previous_speed,current_speed,speed_sequence,transition_status,trajectory_offset_cm,trial_trigger_code,response_trigger_code,trigger_timestamp,participant_response,reaction_time_ms,accuracy,trial_interrupted,timestamp
franc-task2,1,1,131,near_miss,MISS,slow,slow,slow-slow,repetition,47.32,0,0,0.0000,MISS,1002.11,1,0,2026-07-10T16:08:29.7610462+02:00
franc-task2,1,1,132,near_hit,MISS,slow,fast,slow-fast,transition,-43.02,0,0,0.0000,MISS,1629.47,1,0,2026-07-10T16:08:37.6827336+02:00
franc-task2,1,1,133,near_miss,MISS,fast,fast,fast-fast,repetition,-56.47,0,0,0.0000,MISS,585.09,1,0,2026-07-10T16:08:41.6512425+02:00
franc-task2,1,1,134,near_hit,MISS,fast,fast,fast-fast,repetition,31.84,0,0,0.0000,HIT,695.92,0,0,2026-07-10T16:08:46.7619066+02:00
franc-task2,1,1,135,near_hit,MISS,fast,slow,fast-slow,transition,40.54,0,0,0.0000,MISS,946.80,1,0,2026-07-10T16:08:52.0245096+02:00
franc-task2,1,1,136,clear_hit,HIT,slow,slow,slow-slow,repetition,9.11,0,0,0.0000,HIT,1141.39,1,0,2026-07-10T16:08:59.5137067+02:00
franc-task2,1,1,137,clear_miss,MISS,slow,slow,slow-slow,repetition,81.42,0,0,0.0000,MISS,3495.75,1,0,2026-07-10T16:09:09.1620922+02:00
franc-task2,1,1,138,near_hit,MISS,slow,fast,slow-fast,transition,-32.12,0,0,0.0000,MISS,835.71,1,0,2026-07-10T16:09:13.7984179+02:00
franc-task2,1,1,139,near_hit,MISS,fast,fast,fast-fast,repetition,-32.16,0,0,0.0000,MISS,528.70,1,0,2026-07-10T16:09:18.5027291+02:00
franc-task2,1,1,140,clear_hit,HIT,fast,fast,fast-fast,repetition,0.27,0,0,0.0000,MISS,752.10,0,0,2026-07-10T16:09:23.7382023+02:00
franc-task2,1,1,141,near_miss,MISS,fast,slow,fast-slow,transition,58.64,0,0,0.0000,MISS,626.44,1,0,2026-07-10T16:09:28.6232581+02:00
franc-task2,1,1,142,near_hit,MISS,slow,slow,slow-slow,repetition,-34.21,0,0,0.0000,MISS,808.23,1,0,2026-07-10T16:09:36.1003992+02:00
franc-task2,1,1,143,clear_miss,MISS,slow,slow,slow-slow,repetition,76.15,0,0,0.0000,MISS,626.48,1,0,2026-07-10T16:09:43.2134672+02:00
franc-task2,1,1,144,near_hit,MISS,slow,fast,slow-fast,transition,40.91,0,0,0.0000,MISS,612.54,1,0,2026-07-10T16:09:50.4994674+02:00
franc-task2,1,1,145,clear_hit,HIT,fast,fast,fast-fast,repetition,0.19,0,0,0.0000,HIT,850.30,1,0,2026-07-10T16:09:55.7466033+02:00
franc-task2,1,1,146,clear_miss,MISS,fast,fast,fast-fast,repetition,71.35,0,0,0.0000,MISS,822.31,1,0,2026-07-10T16:10:00.7328922+02:00
franc-task2,1,1,147,near_hit,MISS,fast,fast,fast-fast,repetition,44.39,0,0,0.0000,MISS,849.76,1,0,2026-07-10T16:10:05.7741378+02:00
franc-task2,1,1,148,near_hit,MISS,fast,slow,fast-slow,transition,-35.75,0,0,0.0000,HIT,1393.05,0,0,2026-07-10T16:10:11.3243558+02:00
franc-task2,1,1,149,near_hit,MISS,slow,slow,slow-slow,repetition,34.84,0,0,0.0000,MISS,890.32,1,0,2026-07-10T16:10:18.1177562+02:00
franc-task2,1,1,150,clear_miss,MISS,slow,slow,slow-slow,repetition,-88.08,0,0,0.0000,MISS,905.61,1,0,2026-07-10T16:10:25.4284099+02:00
franc-task2,1,1,151,near_miss,MISS,slow,fast,slow-fast,transition,50.58,0,0,0.0000,MISS,682.34,1,0,2026-07-10T16:10:32.5033906+02:00
franc-task2,1,1,152,near_miss,MISS,fast,fast,fast-fast,repetition,-54.38,0,0,0.0000,MISS,1670.72,1,0,2026-07-10T16:10:38.5038611+02:00
franc-task2,1,1,153,near_hit,MISS,fast,fast,fast-fast,repetition,-41.80,0,0,0.0000,MISS,654.20,1,0,2026-07-10T16:10:42.4944535+02:00
franc-task2,1,1,154,near_hit,MISS,fast,slow,fast-slow,transition,35.40,0,0,0.0000,MISS,1267.11,1,0,2026-07-10T16:10:48.1237814+02:00
franc-task2,1,1,155,near_hit,MISS,slow,slow,slow-slow,repetition,37.58,0,0,0.0000,MISS,1239.31,1,0,2026-07-10T16:10:55.3867135+02:00
franc-task2,1,1,156,clear_miss,MISS,slow,slow,slow-slow,repetition,69.62,0,0,0.0000,MISS,1810.63,1,0,2026-07-10T16:11:03.2537424+02:00
franc-task2,1,1,157,near_miss,MISS,slow,fast,slow-fast,transition,-48.63,0,0,0.0000,MISS,834.94,1,0,2026-07-10T16:11:09.5736198+02:00
franc-task2,1,1,158,clear_hit,HIT,fast,fast,fast-fast,repetition,-4.84,0,0,0.0000,HIT,835.52,1,0,2026-07-10T16:11:14.5851692+02:00
franc-task2,1,1,159,near_hit,MISS,fast,fast,fast-fast,repetition,-39.10,0,0,0.0000,MISS,779.42,1,0,2026-07-10T16:11:19.5408799+02:00
franc-task2,1,1,160,near_hit,MISS,fast,slow,fast-slow,transition,34.54,0,0,0.0000,MISS,598.87,1,0,2026-07-10T16:11:24.3728188+02:00
franc-task2,1,1,161,near_hit,MISS,slow,slow,slow-slow,repetition,-44.26,0,0,0.0000,MISS,821.76,1,0,2026-07-10T16:11:31.8900301+02:00
