Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
885.220178,pps_trial_start,B2_T30,VisualOnly,,,1,1
889.939660,pps_trial_start,B2_T31,VisualOnly,,,3,3
894.659333,pps_trial_start,B2_T32,TactileOnly,,,5,5
897.666998,pps_vib_fired,B2_T32,,,,D1,127
899.602460,pps_response,,,,,,62
901.106387,pps_trial_start,B2_T33,Both,,,57,57
901.314494,pps_vib_fired,B2_T33,,,,D7,127
901.704759,pps_response,,,,,,62
905.825408,pps_trial_start,B2_T34,TactileOnly,,,10,10
906.576797,pps_vib_fired,B2_T34,,,,D2,127
906.869142,pps_response,,,,,,62
910.336467,pps_trial_start,B2_T35,TactileOnly,,,20,20
910.837436,pps_vib_fired,B2_T35,,,,D4,127
911.157639,pps_response,,,,,,62
914.846584,pps_trial_start,B2_T36,Both,,,36,36
916.043877,pps_vib_fired,B2_T36,,,,D1,127
916.545551,pps_response,,,,,,62
919.357901,pps_trial_start,B2_T37,VisualOnly,,,2,2
920.554862,pps_response,,,,,,62
923.868031,pps_trial_start,B2_T38,Both,,,60,60
924.076866,pps_vib_fired,B2_T38,,,,D7,127
924.424653,pps_response,,,,,,62
928.378795,pps_trial_start,B2_T39,Both,,,47,47
930.077181,pps_vib_fired,B2_T39,,,,D4,127
930.551076,pps_response,,,,,,62
933.098371,pps_trial_start,B2_T40,Both,,,33,33
936.300113,pps_vib_fired,B2_T40,,,,D1,127
936.606214,pps_response,,,,,,62
938.110204,pps_trial_start,B2_T41,Both,,,49,49
939.474512,pps_vib_fired,B2_T41,,,,D5,127
939.823055,pps_response,,,,,,62
942.829713,pps_trial_start,B2_T42,TactileOnly,,,16,16
943.456254,pps_vib_fired,B2_T42,,,,D3,127
943.804609,pps_response,,,,,,62
947.340734,pps_trial_start,B2_T43,Both,,,51,51
948.705550,pps_vib_fired,B2_T43,,,,D5,127
949.094862,pps_response,,,,,,62
952.060298,pps_trial_start,B2_T44,VisualOnly,,,3,3
956.780404,pps_trial_start,B2_T45,TactileOnly,,,7,7
956.794611,pps_response,,,,,,62
959.787566,pps_vib_fired,B2_T45,,,,D1,127
961.290930,pps_trial_start,B2_T46,Both,,,46,46
961.986600,pps_vib_fired,B2_T46,,,,D4,127
962.265545,pps_response,,,,,,62
965.801894,pps_trial_start,B2_T47,Both,,,35,35
969.003186,pps_vib_fired,B2_T47,,,,D1,127
969.420944,pps_response,,,,,,62
970.924446,pps_trial_start,B2_T48,Both,,,39,39
973.347182,pps_vib_fired,B2_T48,,,,D2,127
973.667079,pps_response,,,,,,62
975.644343,pps_trial_start,B2_T49,Both,,,49,49
977.008621,pps_vib_fired,B2_T49,,,,D5,127
977.454255,pps_response,,,,,,62
980.364201,pps_trial_start,B2_T50,Both,,,47,47
982.062225,pps_vib_fired,B2_T50,,,,D4,127
982.424248,pps_response,,,,,,62
985.083312,pps_trial_start,B2_T51,Both,,,57,57
