Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
456.593382,pps_trial_start,B1_T111,Both,,,41,41
458.124805,pps_vib_fired,B1_T111,,,,D3,127
458.500847,pps_response,,,,,,62
460.310450,pps_trial_start,B1_T112,TactileOnly,,,25,25
460.964696,pps_vib_fired,B1_T112,,,,D6,127
461.285315,pps_response,,,,,,62
464.041098,pps_trial_start,B1_T113,Both,,,49,49
465.001657,pps_vib_fired,B1_T113,,,,D5,127
465.365612,pps_response,,,,,,62
467.758016,pps_trial_start,B1_T114,TactileOnly,,,29,29
467.758016,pps_vib_fired,B1_T114,,,,D7,127
468.384489,pps_response,,,,,,62
471.474345,pps_trial_start,B1_T115,Both,,,54,54
471.725115,pps_vib_fired,B1_T115,,,,D6,127
472.031140,pps_response,,,,,,62
475.191723,pps_trial_start,B1_T116,Both,,,34,34
476.180318,pps_vib_fired,B1_T116,,,,D1,127
476.444741,pps_response,,,,,,62
478.908792,pps_trial_start,B1_T117,Both,,,58,58
478.908792,pps_vib_fired,B1_T117,,,,D7,127
479.604926,pps_response,,,,,,62
482.625872,pps_trial_start,B1_T118,Both,,,33,33
485.118393,pps_vib_fired,B1_T118,,,,D1,127
485.480595,pps_response,,,,,,62
486.691319,pps_trial_start,B1_T119,Both,,,53,53
487.331916,pps_vib_fired,B1_T119,,,,D6,127
487.721486,pps_response,,,,,,62
490.409146,pps_trial_start,B1_T120,TactileOnly,,,25,25
491.063372,pps_vib_fired,B1_T120,,,,D6,127
491.398004,pps_response,,,,,,62
494.139705,pps_trial_start,B1_T121,TactileOnly,,,22,22
494.530166,pps_vib_fired,B1_T121,,,,D5,127
494.808168,pps_response,,,,,,62
497.857309,pps_trial_start,B1_T122,TactileOnly,,,22,22
498.247156,pps_vib_fired,B1_T122,,,,D5,127
498.512095,pps_response,,,,,,62
501.574892,pps_trial_start,B1_T123,Both,,,34,34
502.563344,pps_vib_fired,B1_T123,,,,D1,127
502.842056,pps_response,,,,,,62
505.292113,pps_trial_start,B1_T124,Both,,,37,37
507.143756,pps_vib_fired,B1_T124,,,,D2,127
507.463952,pps_response,,,,,,62
509.009039,pps_trial_start,B1_T125,TactileOnly,,,5,5
511.514797,pps_vib_fired,B1_T125,,,,D1,127
511.876998,pps_response,,,,,,62
513.088241,pps_trial_start,B1_T126,Both,,,57,57
513.088241,pps_vib_fired,B1_T126,,,,D7,127
513.477993,pps_response,,,,,,62
516.804802,pps_trial_start,B1_T127,Both,,,54,54
517.055592,pps_vib_fired,B1_T127,,,,D6,127
517.528365,pps_response,,,,,,62
520.521745,pps_trial_start,B1_T128,Both,,,38,38
521.259613,pps_vib_fired,B1_T128,,,,D2,127
521.566028,pps_response,,,,,,62
524.239829,pps_trial_start,B1_T129,Both,,,58,58
524.239829,pps_vib_fired,B1_T129,,,,D7,127
524.810741,pps_response,,,,,,62
527.957156,pps_trial_start,B1_T130,Both,,,37,37
529.808762,pps_vib_fired,B1_T130,,,,D2,127
530.142796,pps_response,,,,,,62
531.674454,pps_trial_start,B1_T131,TactileOnly,,,21,21
532.648511,pps_vib_fired,B1_T131,,,,D5,127
533.135490,pps_response,,,,,,62
535.405002,pps_trial_start,B1_T132,TactileOnly,,,29,29
535.405002,pps_vib_fired,B1_T132,,,,D7,127
535.850738,pps_response,,,,,,62
539.122371,pps_trial_start,B1_T133,TactileOnly,,,29,29
539.122371,pps_vib_fired,B1_T133,,,,D7,127
539.456739,pps_response,,,,,,62
542.839348,pps_trial_start,B1_T134,Both,,,37,37
544.691396,pps_vib_fired,B1_T134,,,,D2,127
544.969610,pps_response,,,,,,62
546.557057,pps_trial_start,B1_T135,Both,,,53,53
547.197445,pps_vib_fired,B1_T135,,,,D6,127
547.517618,pps_response,,,,,,62
550.273799,pps_trial_start,B1_T136,TactileOnly,,,21,21
551.248363,pps_vib_fired,B1_T136,,,,D5,127
551.499085,pps_response,,,,,,62
554.005211,pps_trial_start,B1_T137,Both,,,34,34
554.993425,pps_vib_fired,B1_T137,,,,D1,127
555.246463,pps_response,,,,,,62
557.722727,pps_trial_start,B1_T138,VisualOnly,,,2,2
561.439854,pps_trial_start,B1_T139,TactileOnly,,,30,30
561.439854,pps_vib_fired,B1_T139,,,,D7,127
562.038895,pps_response,,,,,,62
565.157173,pps_trial_start,B1_T140,TactileOnly,,,9,9
567.022248,pps_vib_fired,B1_T140,,,,D2,127
567.328358,pps_response,,,,,,62
568.887600,pps_trial_start,B1_T141,TactileOnly,,,5,5
571.393591,pps_vib_fired,B1_T141,,,,D1,127
571.672433,pps_response,,,,,,62
572.883573,pps_trial_start,B1_T142,Both,,,33,33
575.375228,pps_vib_fired,B1_T142,,,,D1,127
575.695536,pps_response,,,,,,62
576.906764,pps_trial_start,B1_T143,TactileOnly,,,22,22
577.296522,pps_vib_fired,B1_T143,,,,D5,127
577.769940,pps_response,,,,,,62
580.625806,pps_trial_start,B1_T144,Both,,,54,54
580.875367,pps_vib_fired,B1_T144,,,,D6,127
581.195860,pps_response,,,,,,62
584.342391,pps_trial_start,B1_T145,TactileOnly,,,10,10
585.093974,pps_vib_fired,B1_T145,,,,D2,127
585.372970,pps_response,,,,,,62
588.059022,pps_trial_start,B1_T146,Both,,,58,58
588.059022,pps_vib_fired,B1_T146,,,,D7,127
588.490327,pps_response,,,,,,62
591.775733,pps_trial_start,B1_T147,Both,,,54,54
592.026287,pps_vib_fired,B1_T147,,,,D6,127
592.290645,pps_response,,,,,,62
595.492827,pps_trial_start,B1_T148,TactileOnly,,,9,9
597.358329,pps_vib_fired,B1_T148,,,,D2,127
597.678793,pps_response,,,,,,62
599.224257,pps_trial_start,B1_T149,VisualOnly,,,1,1
602.941596,pps_trial_start,B1_T150,Both,,,57,57
602.941596,pps_vib_fired,B1_T150,,,,D7,127
603.373262,pps_response,,,,,,62
606.659170,pps_trial_start,B1_T151,TactileOnly,,,30,30
606.659170,pps_vib_fired,B1_T151,,,,D7,127
607.076465,pps_response,,,,,,62
610.376130,pps_trial_start,B1_T152,TactileOnly,,,26,26
610.640273,pps_vib_fired,B1_T152,,,,D6,127
610.918665,pps_response,,,,,,62
614.092778,pps_trial_start,B1_T153,Both,,,34,34
615.080900,pps_vib_fired,B1_T153,,,,D1,127
615.345447,pps_response,,,,,,62
617.809220,pps_trial_start,B1_T154,Both,,,34,34
618.798040,pps_vib_fired,B1_T154,,,,D1,127
619.049485,pps_response,,,,,,62
632.330253,pps_trial_start,B2_T01,Both,,,46,46
632.817793,pps_vib_fired,B2_T01,,,,D4,127
