subject_id,session_number,block_number,trial_number,trial_type,response_made,current_speed,width,distance_level,trial_start_ms,stimulus_onset_ms,position_D7_ms,position_D6_ms,position_D5_ms,position_D4_ms,position_D3_ms,position_D2_ms,position_D1_ms,vibrotactile_onset_ms,response_time_ms,reaction_time_ms,vibration_device,trial_interrupted,timestamp
theo,1,3,109,T,1,fast,narrow,D5,1658107.982,,,,,,,,,1658497.403,1658831.388,334.0,None,0,2026-07-09T15:45:10.7830750+02:00
theo,1,3,110,T,1,slow,narrow,D3,1661824.650,,,,,,,,,1663370.114,1663718.207,348.1,None,0,2026-07-09T15:45:14.5139865+02:00
theo,1,3,111,T,1,slow,narrow,D7,1665555.706,,,,,,,,,1665555.706,1666210.036,654.3,None,0,2026-07-09T15:45:18.2313241+02:00
theo,1,3,112,V,0,slow,narrow,,1669273.676,1669273.676,1669273.676,1669913.636,1670233.618,1670512.466,1670804.733,1671124.924,1671765.649,,,,None,0,2026-07-09T15:45:21.9492987+02:00
theo,1,3,113,T,1,fast,narrow,D4,1672990.308,,,,,,,,,1673491.745,1673811.653,319.9,None,0,2026-07-09T15:45:25.6662674+02:00
theo,1,3,114,T,1,fast,narrow,D7,1676707.395,,,,,,,,,1676707.395,1677139.060,431.7,None,0,2026-07-09T15:45:29.3836151+02:00
theo,1,3,115,VT,1,fast,narrow,D2,1680424.572,1680424.572,1680424.572,1680674.787,1680800.382,1680911.567,1681037.276,1681162.123,1681412.945,1681162.123,1681468.761,306.6,None,0,2026-07-09T15:45:33.1003467+02:00
theo,1,3,116,VT,1,slow,narrow,D7,1684141.896,1684141.896,1684141.896,1684782.000,1685102.152,1685381.081,1685673.002,1685993.326,1686633.676,1684141.896,1684587.244,445.3,None,0,2026-07-09T15:45:36.8178605+02:00
theo,1,3,117,VT,1,slow,narrow,D5,1687859.452,1687859.452,1687859.452,1688499.752,1688819.990,1689098.790,1689390.917,1689711.041,1690351.387,1688819.990,1689112.560,292.6,None,0,2026-07-09T15:45:40.5359954+02:00
theo,1,3,118,T,1,slow,narrow,D5,1691576.676,,,,,,,,,1692551.024,1692940.856,389.8,None,0,2026-07-09T15:45:44.2675067+02:00
theo,1,3,119,T,1,slow,narrow,D2,1695308.175,,,,,,,,,1697173.230,1697590.988,417.8,None,0,2026-07-09T15:45:47.9978608+02:00
theo,1,3,120,VT,1,fast,narrow,D6,1699038.647,1699038.647,1699038.647,1699289.443,1699414.374,1699525.877,1699651.125,1699776.670,1700026.909,1699289.443,1699637.396,348.0,None,0,2026-07-09T15:45:51.7150094+02:00
theo,1,3,121,T,1,fast,narrow,D5,1702756.387,,,,,,,,,1703145.888,1703522.053,376.2,None,0,2026-07-09T15:45:55.4335730+02:00
theo,1,3,122,T,1,fast,narrow,D6,1706473.057,,,,,,,,,1706737.892,1707044.469,306.6,None,0,2026-07-09T15:45:59.1505049+02:00
theo,1,3,123,VT,1,slow,narrow,D5,1710190.484,1710190.484,1710190.484,1710831.048,1711151.353,1711429.647,1711721.981,1712042.398,1712682.619,1711151.353,1711457.999,306.6,None,0,2026-07-09T15:46:02.8674040+02:00
theo,1,3,124,VT,1,slow,narrow,D7,1713907.961,1713907.961,1713907.961,1714548.694,1714868.662,1715147.175,1715439.302,1715759.680,1716400.139,1713907.961,1714423.480,515.5,None,0,2026-07-09T15:46:06.5851055+02:00
theo,1,3,125,V,0,slow,narrow,,1717625.096,1717625.096,1717625.096,1718266.042,1718585.768,1718864.000,1719156.163,1719476.844,1720117.587,,,,None,0,2026-07-09T15:46:10.3023631+02:00
theo,1,3,126,VT,1,slow,narrow,D1,1721342.816,1721342.816,1721342.816,1721983.192,1722303.349,1722581.730,1722874.106,1723194.245,1723834.587,1723834.587,1724196.784,362.2,None,0,2026-07-09T15:46:14.3684217+02:00
theo,1,3,127,V,0,fast,narrow,,1725407.546,1725407.546,1725407.546,1725658.324,1725783.464,1725895.003,1726020.606,1726145.423,1726396.199,,,,None,0,2026-07-09T15:46:18.0846166+02:00
theo,1,3,128,VT,1,fast,narrow,D1,1729152.734,1729152.734,1729152.734,1729403.720,1729528.745,1729640.334,1729751.426,1729890.896,1730141.251,1730141.251,1730433.756,292.5,None,0,2026-07-09T15:46:21.8293291+02:00
theo,1,3,129,VT,1,fast,narrow,D7,1732869.717,1732869.717,1732869.717,1733120.259,1733245.249,1733356.389,1733482.407,1733607.439,1733857.824,1732869.717,1733495.978,626.3,None,0,2026-07-09T15:46:25.5466472+02:00
theo,1,3,130,VT,1,slow,narrow,D2,1736586.316,1736586.316,1736586.316,1737226.811,1737546.730,1737825.231,1738117.846,1738437.755,1739078.686,1738437.755,1738702.839,265.1,None,0,2026-07-09T15:46:29.2638619+02:00
theo,1,3,131,VT,1,slow,narrow,D6,1740303.907,1740303.907,1740303.907,1740944.505,1741264.541,1741542.778,1741835.173,1742155.621,1742795.939,1740944.505,1741264.541,320.0,None,0,2026-07-09T15:46:32.9815246+02:00
theo,1,3,132,T,1,slow,narrow,D1,1744021.712,,,,,,,,,1746527.339,1746833.627,306.3,None,0,2026-07-09T15:46:37.0056509+02:00
theo,1,3,133,V,0,fast,narrow,,1748046.514,1748046.514,1748046.514,1748295.698,1748421.122,1748532.379,1748657.646,1748782.858,1749033.288,,,,None,0,2026-07-09T15:46:40.7225915+02:00
theo,1,3,134,VT,1,fast,narrow,D5,1751761.565,1751761.565,1751761.565,1752012.282,1752137.744,1752249.110,1752374.198,1752499.808,1752750.075,1752137.744,1752485.928,348.2,None,0,2026-07-09T15:46:44.4397830+02:00
theo,1,3,135,VT,1,fast,narrow,D6,1755479.157,1755479.157,1755479.157,1755730.078,1755854.933,1755966.393,1756091.809,1756217.208,1756467.699,1755730.078,1756008.232,278.2,None,0,2026-07-09T15:46:48.1567656+02:00
theo,1,3,136,VT,1,fast,narrow,D2,1759196.701,1759196.701,1759196.701,1759447.427,1759572.187,1759683.583,1759809.503,1759934.209,1760184.922,1759934.209,1760268.546,334.3,None,0,2026-07-09T15:46:51.8735793+02:00
theo,1,3,137,VT,1,fast,narrow,D1,1762913.746,1762913.746,1762913.746,1763164.367,1763289.921,1763401.366,1763512.781,1763651.982,1763902.385,1763902.385,1764208.441,306.1,None,0,2026-07-09T15:46:55.5918032+02:00
theo,1,3,138,T,1,slow,narrow,D7,1766630.820,,,,,,,,,1766630.820,1838385.262,71754.5,None,0,2026-07-09T15:48:08.5595388+02:00
theo,1,3,139,T,1,slow,narrow,D6,1839596.504,,,,,,,,,1840251.091,1840877.489,626.4,None,0,2026-07-09T15:48:12.2892161+02:00
theo,1,3,140,T,1,slow,narrow,D6,1843327.728,,,,,,,,,1843982.352,1844302.152,319.8,None,0,2026-07-09T15:48:16.0211060+02:00
theo,1,3,141,T,1,fast,narrow,D1,1847058.946,,,,,,,,,1848061.904,1848340.047,278.1,None,0,2026-07-09T15:48:19.7382982+02:00
theo,1,3,142,V,0,fast,narrow,,1850775.850,1850775.850,1850775.850,1851026.670,1851151.592,1851263.272,1851388.720,1851513.868,1851764.284,,,,None,0,2026-07-09T15:48:23.4561597+02:00
theo,1,3,143,T,1,fast,narrow,D1,1854493.217,,,,,,,,,1855495.517,1855774.112,278.6,None,0,2026-07-09T15:48:27.1721627+02:00
theo,1,3,144,V,0,fast,narrow,,1858210.656,1858210.656,1858210.656,1858461.084,1858586.331,1858697.715,1858823.097,1858948.592,1859198.734,,,,None,0,2026-07-09T15:48:30.8894143+02:00
theo,1,3,145,VT,1,slow,narrow,D5,1861927.465,1861927.465,1861927.465,1862567.552,1862887.909,1863166.205,1863458.715,1863778.742,1864419.463,1862887.909,1863152.196,264.3,None,0,2026-07-09T15:48:34.6062330+02:00
theo,1,3,146,VT,1,slow,narrow,D1,1865644.574,1865644.574,1865644.574,1866285.020,1866605.383,1866883.774,1867176.477,1867496.068,1868136.718,1868136.718,1868429.684,293.0,None,0,2026-07-09T15:48:38.6034044+02:00
theo,1,3,147,T,1,slow,narrow,D6,1869640.334,,,,,,,,,1870294.582,1870614.548,320.0,None,0,2026-07-09T15:48:42.3335785+02:00
theo,1,3,148,T,1,fast,narrow,D2,1873370.910,,,,,,,,,1874122.608,1874386.907,264.3,None,0,2026-07-09T15:48:46.0499215+02:00
theo,1,3,149,T,1,fast,narrow,D6,1877087.954,,,,,,,,,1877352.320,1877672.662,320.3,None,0,2026-07-09T15:48:49.7673883+02:00
theo,1,3,150,T,1,fast,narrow,D1,1880805.152,,,,,,,,,1881807.462,1882113.654,306.2,None,0,2026-07-09T15:48:53.4852765+02:00
theo,1,3,151,VT,1,slow,narrow,D6,1884522.298,1884522.298,1884522.298,1885162.493,1885482.575,1885761.178,1886053.574,1886373.425,1887014.036,1885162.493,1885440.847,278.4,None,0,2026-07-09T15:48:57.2014408+02:00
theo,1,3,152,VT,1,slow,narrow,D1,1888238.934,1888238.934,1888238.934,1888879.413,1889199.857,1889478.401,1889771.058,1890090.634,1890731.450,1890731.450,1891051.272,319.8,None,0,2026-07-09T15:49:01.2259519+02:00
theo,1,3,153,T,1,slow,narrow,D5,1892262.433,,,,,,,,,1893237.317,1893557.253,319.9,None,0,2026-07-09T15:49:04.9557969+02:00
theo,1,3,154,V,0,slow,narrow,,1895993.818,1895993.818,1895993.818,1896633.774,1896954.320,1897232.492,1897525.352,1897845.086,1898485.507,,,,None,0,2026-07-09T15:49:08.6736674+02:00
