Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
1511.588676,pps_trial_start,B2_T134,VisualOnly,,,2,2
1514.713558,pps_trial_start,B2_T135,VisualOnly,,,1,1
1521.101182,pps_trial_start,B2_T136,VisualOnly,,,1,1
1527.794022,pps_trial_start,B2_T137,Both,,,57,57
1528.766438,pps_vib_fired,B2_T137,,,,D7,64
1529.418759,pps_response,,,,,,62
1534.361522,pps_trial_start,B2_T138,VisualOnly,,,1,1
1540.736314,pps_trial_start,B2_T139,Both,,,45,45
1543.707205,pps_vib_fired,B2_T139,,,,D4,64
1544.291023,pps_response,,,,,,62
1547.067607,pps_trial_start,B2_T140,VisualOnly,,,1,1
1553.315952,pps_trial_start,B2_T141,VisualOnly,,,2,2
1556.940600,pps_trial_start,B2_T142,VisualOnly,,,2,2
1560.190134,pps_trial_start,B2_T143,Both,,,41,41
1563.828318,pps_vib_fired,B2_T143,,,,D3,64
1564.370027,pps_response,,,,,,62
1566.605493,pps_trial_start,B2_T144,Both,,,38,38
1568.216677,pps_vib_fired,B2_T144,,,,D2,64
1568.660602,pps_response,,,,,,62
1570.049342,pps_trial_start,B2_T145,Both,,,33,33
1575.020719,pps_vib_fired,B2_T145,,,,D1,64
1575.451547,pps_response,,,,,,62
1577.243397,pps_trial_start,B2_T146,VisualOnly,,,1,1
1583.852898,pps_trial_start,B2_T147,Both,,,34,34
1585.714104,pps_vib_fired,B2_T147,,,,D1,64
1586.102790,pps_response,,,,,,62
1587.491455,pps_trial_start,B2_T148,Both,,,34,34
1589.366155,pps_vib_fired,B2_T148,,,,D1,64
1589.810697,pps_response,,,,,,62
1591.185530,pps_trial_start,B2_T149,Both,,,57,57
1592.157566,pps_vib_fired,B2_T149,,,,D7,64
1592.963141,pps_response,,,,,,62
1597.823672,pps_trial_start,B2_T150,VisualOnly,,,2,2
1601.350577,pps_trial_start,B2_T151,TactileOnly,,,13,13
1604.988814,pps_response,,,,,,62
1604.988814,pps_vib_fired,B2_T151,,,,D3,64
1608.071589,pps_trial_start,B2_T152,VisualOnly,,,2,2
1611.445462,pps_trial_start,B2_T153,TactileOnly,,,9,9
1615.750151,pps_vib_fired,B2_T153,,,,D2,64
1616.472300,pps_response,,,,,,62
1618.041159,pps_trial_start,B2_T154,Both,,,41,41
1621.679431,pps_vib_fired,B2_T154,,,,D3,64
1622.220846,pps_response,,,,,,62
1629.733973,pps_trial_start,B3_T01,TactileOnly,,,10,10
1631.358487,pps_vib_fired,B3_T01,,,,D2,64
1632.122383,pps_response,,,,,,62
1633.400007,pps_trial_start,B3_T02,TactileOnly,,,5,5
1638.371720,pps_vib_fired,B3_T02,,,,D1,64
1638.941400,pps_response,,,,,,62
1640.704633,pps_trial_start,B3_T03,TactileOnly,,,30,30
1641.079513,pps_vib_fired,B3_T03,,,,D7,64
1644.898417,pps_trial_start,B3_T04,Both,,,37,37
1649.202113,pps_vib_fired,B3_T04,,,,D2,64
1649.855222,pps_response,,,,,,62
1651.632497,pps_trial_start,B3_T05,Both,,,41,41
1655.265974,pps_vib_fired,B3_T05,,,,D3,64
1655.836259,pps_response,,,,,,62
1657.949516,pps_trial_start,B3_T06,TactileOnly,,,26,26
1658.574924,pps_vib_fired,B3_T06,,,,D6,64
1661.728148,pps_trial_start,B3_T07,VisualOnly,,,1,1
1668.004614,pps_trial_start,B3_T08,Both,,,54,54
1668.629540,pps_vib_fired,B3_T08,,,,D6,64
1669.240396,pps_response,,,,,,62
